Year,Movie Title
2008,The Boy in the Striped Pyjamas 
2008,Madagascar: Escape 2 Africa
2008,Repo! The Genetic Opera
2008,Role Models
2008,Soul Men
2008,Andrew Repasky McElhinney
2008,Slumdog Millionaire
2008,Quantum of Solace
2008,Bolt 
2008,Lake City 
2008,Special 
2008,Twilight 
2008,Australia 
2008,Four Christmases
2008,Milk (2008 American film)
2008,Cadillac Records
2008,Extreme Movie
2008,Frost/Nixon 
2008,Nobel Son
2008,Punisher: War Zone
2008,The Reader 
2008,Wendy and Lucy
2008,Che 
2008,Dark Streets 
2008,The Day the Earth Stood Still 
2008,Delgo 
2008,Doubt 
2008,Gran Torino
2008,Nothing like the Holidays
2008,Timecrimes
2008,Where God Left His Shoes
2008,While She Was Out
2008,The Wrestler 
2008,Nothing but the Truth (2008 American film)
2008,Seven Pounds
2008,The Tale of Despereaux 
2008,Yes Man 
2008,Bedtime Stories 
2008,The Curious Case of Benjamin Button 
2008,Last Chance Harvey
2008,Marley & Me 
2008,The Spirit 
2008,Valkyrie 
2008,Waltz with Bashir
2008,Revolutionary Road 
2008,Defiance 
2009,Cargo 200 
2009,Bride Wars
2009,The Unborn 
2009,Cherry Blossoms 
2009,Hotel for Dogs 
2009,My Bloody Valentine 3D
2009,Notorious 
2009,Paul Blart: Mall Cop
2009,Donkey Punch (2008 film)
2009,Ink 
2009,Inkheart 
2009,Killshot 
2009,Possession 
2009,Outlander 
2009,Underworld: Rise of the Lycans
2009,Open Season 2
2009,The Class (2008 film)
2009,Luck by Chance
2009,New in Town
2009,Taken 
2009,The Uninvited 
2009,First Run Features
2009,Coraline 
2009,Fanboys 
2009,He's Just Not That Into You 
2009,Incendiary 
2009,The Pink Panther 2
2009,Push 
2009,The Objective
2009,Bob the Builder
2009,Confessions of a Shopaholic 
2009,Friday the 13th 
2009,Gomorrah 
2009,The International 
2009,The Secret of Moonacre
2009,Two Lovers (2008 film)
2009,Anvil! The Story of Anvil
2009,Fired Up 
2009,Madea Goes to Jail
2009,Taking Chance
2009,Examined Life
2009,An American Affair
2009,Crossing Over 
2009,Echelon Conspiracy
2009,The Girl with the Dragon Tattoo 
2009,Jonas Brothers: The 3D Concert Experience
2009,Play the Game 
2009,Street Fighter: The Legend of Chun-Li
2009,12 (2007 film)
2009,Phoebe in Wonderland
2009,Sherman's Way
2009,Tokyo!
2009,Watchmen 
2009,Barbie Presents: Thumbelina
2009,Brothers at War
2009,The Cake Eaters
2009,The Edge of Love
2009,The Last House on the Left 
2009,Miss March
2009,Roselyn Sánchez
2009,Race to Witch Mountain
2009,Severed Ways
2009,Sunshine Cleaning
2009,Valentino: The Last Emperor
2009,Duplicity 
2009,The Great Buck Howard
2009,"I Love You, Man"
2009,Knowing 
2009,Máncora 
2009,Sin Nombre 
2009,Super Capers
2009,12 Rounds 
2009,The Cross 
2009,The Education of Charlie Banks
2009,Tom Donahue (filmmaker)
2009,The Haunting in Connecticut
2009,Monsters vs. Aliens
2009,Spinning into Butter 
2009,Adventureland 
2009,Alien Trespass
2009,Bart Got a Room
2009,C Me Dance
2009,The Escapist (2008 film)
2009,Fast & Furious 
2009,Gigantic 
2009,Paris 36
2009,The Song of Sparrows
2009,Sugar (2008 film)
2009,Super Why!
2009,Lymelife
2009,Anvil! The Story of Anvil
2009,Dragonball Evolution
2009,Hannah Montana: The Movie
2009,In a Dream 
2009,The Mysteries of Pittsburgh 
2009,Observe and Report
2009,17 Again 
2009,American Violet
2009,Crank: High Voltage
2009,Every Little Step 
2009,Gooby
2009,Is Anybody There?
2009,Lemon Tree 
2009,Sleep Dealer
2009,State of Play 
2009,Grey Gardens 
2009,Earth (2007 film)
2009,Treeless Mountain
2009,Fighting 
2009,Frequently Asked Questions About Time Travel
2009,The Informers (2008 film)
2009,Mutant Chronicles 
2009,Obsessed 
2009,The Soloist
2009,Tyson (2008 film)
2009,Battle for Terra
2009,Ghosts of Girlfriends Past
2009,The Limits of Control
2009,The Merry Gentleman
2009,Revanche 
2009,The Skeptic 
2009,First Run Features
2009,X-Men Origins: Wolverine
2009,The Great Discovery
2009,Adoration (2008 film)
2009,The Garden (2008 film)
2009,Julia (2008 film)
2009,Little Ashes
2009,Love N' Dancing
2009,Next Day Air
2009,Outrage 
2009,Powder Blue 
2009,Rudo y Cursi
2009,Star Trek 
2009,Angels & Demons 
2009,The Brothers Bloom
2009,Jerichow 
2009,Management 
2009,Not Forgotten 
2009,Summer Hours
2009,Make the Yuletide Gay
2009,Dogtooth 
2009,Terminator Salvation
2009,Dance Flick
2009,Easy Virtue (2008 film)
2009,The Girlfriend Experience
2009,Night at the Museum: Battle of the Smithsonian
2009,O' Horten
2009,Pressure Cooker (2008 film)
2009,Departures (2008 film)
2009,Drag Me to Hell
2009,The Maiden Heist
2009,Up 
2009,What Goes Up
2009,Into the Storm 
2009,Unmistaken Child
2009,After Last Season
2009,Away We Go
2009,The Hangover
2009,Land of the Lost 
2009,My Life in Ruins
2009,Tennessee 
2009,Care Bears: Oopsy Does It!
2009,Doghouse 
2009,"Food, Inc."
2009,Imagine That 
2009,Moon 
2009,Sex Positive
2009,The Taking of Pelham 123 
2009,$9.99
2009,Dead Snow
2009,The Proposal 
2009,Whatever Works
2009,Year One 
2009,Transformers: Revenge of the Fallen
2009,Chéri 
2009,The Hurt Locker
2009,My Sister's Keeper 
2009,The Stoning of Soraya M.
2009,Surveillance (2008 film)
2009,New York 
2009,Ice Age: Dawn of the Dinosaurs
2009,Public Enemies 
2009,The Girl from Monaco
2009,I Hate Valentine's Day
2009,Blood: The Last Vampire 
2009,Brüno
2009,Humpday
2009,"I Love You, Beth Cooper "
2009,Soul Power 
2009,Sesame Street
2009,Harry Potter and the Half-Blood Prince 
2009,(500) Days of Summer
2009,The Age of Stupid
2009,Death in Love
2009,Homecoming 
2009,The Answer Man 
2009,G-Force 
2009,In the Loop
2009,Orphan 
2009,Shrink 
2009,The Ugly Truth
2009,Adam 
2009,Aliens in the Attic
2009,The Collector 
2009,The Cove 
2009,Funny People
2009,Thirst 
2009,My Little Pony: A Very Pony Place
2009,Cold Souls
2009,G.I. Joe: The Rise of Cobra
2009,I Sell the Dead
2009,Julie & Julia
2009,Paper Heart 
2009,A Perfect Getaway
2009,Bandslam
2009,District 9
2009,Earth Days
2009,"The Goods: Live Hard, Sell Hard"
2009,Grace 
2009,It Might Get Loud
2009,Ponyo
2009,Spread 
2009,The Time Traveler's Wife 
2009,The Headless Woman (2008 film)
2009,Art & Copy
2009,Maya Entertainment
2009,Five Minutes of Heaven
2009,Inglourious Basterds
2009,The Marc Pease Experience
2009,Regent Releasing
2009,My One and Only 
2009,Post Grad
2009,Shorts 
2009,World's Greatest Dad
2009,X Games 3D: The Movie
2009,Big Fan
2009,The Final Destination
2009,Halloween II 
2009,Mystery Team
2009,The Open Road
2009,The September Issue
2009,Taking Woodstock
2009,We Live in Public
2009,All About Steve
2009,American Casino 
2009,Amreeka
2009,Carriers 
2009,Extract 
2009,Gamer 
2009,Hero of the Rails
2009,9 (2009 animated film)
2009,Walt & El Grupo
2009,Beyond a Reasonable Doubt 
2009,Crude 
2009,Disgrace (2008 film)
2009,I Can Do Bad All by Myself 
2009,No Impact Man
2009,Sorority Row
2009,White on Rice
2009,Whiteout 
2009,Mr. Nobody 
2009,35 Shots of Rum
2009,Another Cinderella Story
2009,The Other Woman 
2009,Bright Star 
2009,The Burning Plain
2009,Cloudy with a Chance of Meatballs 
2009,Fuel 
2009,The Informant!
2009,Jennifer's Body
2009,Love Happens 
2009,Paris (2008 film)
2009,The Secrets of Jonathan Sperry
2009,Splice 
2009,Blind Date (2007 film)
2009,Pretty Ugly People
2009,Scooby-Doo! The Mystery Begins
2009,The Boys Are Back 
2009,Brief Interviews with Hideous Men 
2009,Coco Before Chanel
2009,Fame 
2009,I Hope They Serve Beer in Hell 
2009,The Other Man (2008 film)
2009,Pandorum
2009,Paranormal Activity
2009,Surrogates
2009,Trailer Park Boys: Countdown to Liquor Day
2009,Capitalism: A Love Story
2009,The Invention of Lying
2009,Jackboots on Whitehall
2009,A Serious Man
2009,Whip It 
2009,Zombieland
2009,Barney & Friends
2009,Assassination of a High School President
2009,Bronson 
2009,Couples Retreat
2009,The Damned United
2009,An Education
2009,Free Style 
2009,From Mexico with Love
2009,Good Hair
2009,Peter and Vandy
2009,St Trinian's 
2009,Trucker 
2009,Virginia Creepers
2009,Assassin's Creed: Lineage
2009,Black Dynamite
2009,Janky Promoters
2009,Law Abiding Citizen
2009,Love the Beast
2009,The Maid 
2009,The Ministers
2009,"New York, I Love You"
2009,The Stepfather 
2009,Triangle (2009 British film)
2009,Where the Wild Things Are 
2009,Adventures of Power
2009,Amelia 
2009,Antichrist 
2009,Astro Boy 
2009,Cirque du Freak: The Vampire's Assistant
2009,The Marine 2
2009,Motherhood 
2009,Ong Bak 2
2009,Saw VI
2009,(Untitled) 
2009,The Yes Men Fix the World
2009,Halloweenight
2009,Night of the Demons 
2009,Tinker Bell and the Lost Treasure
2009,Michael Jackson's This Is It
2009,The Boondock Saints II: All Saints Day
2009,Gentlemen Broncos
2009,The House of the Devil
2009,Andrzej Krakowski
2009,Skin (2008 film)
2009,The Box 
2009,A Christmas Carol 
2009,The Flying Scissors
2009,The Fourth Kind
2009,The Men Who Stare at Goats 
2009,Precious 
2009,That Evening Sun 
2009,My Little Pony: Twinkle Wish Adventure
2009,2012 
2009,The Boat That Rocked
2009,Dare 
2009,Lesbian Vampire Killers
2009,The Messenger 
2009,Uncertainty 
2009,Women in Trouble
2009,The Young Victoria
2009,Bad Lieutenant: Port of Call New Orleans
2009,The Blind Side 
2009,Broken Embraces
2009,Defamation 
2009,Nativity! 
2009,Planet 51
2009,The Twilight Saga: New Moon
2009,Me and Orson Welles
2009,Fantastic Mr. Fox 
2009,Ninja Assassin
2009,Old Dogs 
2009,The Road 
2009,The Private Lives of Pippa Lee
2009,St Trinian's 2: The Legend of Fritton's Gold
2009,Made for Each Other 
2009,Armored 
2009,Brothers 
2009,Everybody's Fine 
2009,Transylmania
2009,Until the Light Takes Us
2009,Up in the Air 
2009,Curious George: A Very Monkey Christmas
2009,Trick 'r Treat
2009,Invictus 
2009,The Lovely Bones 
2009,"My Son, My Son, What Have Ye Done?"
2009,The Princess and the Frog
2009,A Single Man
2009,The Slammin' Salmon
2009,Crazy Heart
2009,A Town Called Panic 
2009,Avatar 
2009,Did You Hear About the Morgans?
2009,Fall Down Dead
2009,The New Daughter
2009,Nine (2009 live-action film)
2009,The Young Victoria
2009,American Pie Presents: The Book of Love
2009,Alvin and the Chipmunks: The Squeakquel
2009,The Last Station
2009,The Imaginarium of Doctor Parnassus
2009,It's Complicated 
2009,Sherlock Holmes 
2009,The Loss of a Teardrop Diamond
2009,The White Ribbon
2010,Franny's Feet
2010,Garbage Dreams
2010,Sweetgrass 
2010,Daybreakers
2010,Leap Year 
2010,Youth in Revolt 
2010,Bitch Slap
2010,Crazy on the Outside
2010,Waiting for Armageddon
2010,Wonderful World (2009 film)
2010,The Book of Eli
2010,The Spy Next Door
2010,44 Inch Chest
2010,Fish Tank 
2010,House of Numbers: Anatomy of an Epidemic
2010,Extraordinary Measures 
2010,Legion 
2010,Tooth Fairy 
2010,Creation (2009 film)
2010,The Girl on the Train (2009 film)
2010,Soundtrack for a Revolution
2010,To Save a Life
2010,Edge of Darkness 
2010,When in Rome 
2010,Preacher's Kid 
2010,North Face 
2010,Saint John of Las Vegas
2010,Ajami 
2010,Dear John 
2010,From Paris with Love 
2010,District 13: Ultimatum
2010,Eyes Wide Open (2009 film)
2010,Frozen (2010 American film)
2010,Shinjuku Incident
2010,Terribly Happy
2010,Super Why!
2010,Temple Grandin 
2010,Percy Jackson & the Olympians: The Lightning Thief
2010,My Name Is Khan
2010,Videocracy 
2010,Valentine's Day 
2010,The Wolfman 
2010,Celine: Through the Eyes of the World
2010,Lourdes (2009 film)
2010,The Ghost Writer 
2010,Shutter Island 
2010,The Good Guy 
2010,Happy Tears
2010,The Red Baron (2008 film)
2010,Cop Out 
2010,The Crazies 
2010,The Art of the Steal (2009 film)
2010,Defendor
2010,Easier with Practice
2010,Formosa Betrayed 
2010,A Prophet
2010,The Yellow Handkerchief (2008 film)
2010,Alice in Wonderland 
2010,Brooklyn's Finest
2010,Strawberry Shortcake
2010,Green Zone 
2010,Our Family Wedding
2010,Remember Me 
2010,She's Out of My League
2010,Children of Invention
2010,Stolen (2009 drama film)
2010,Monsters 
2010,The Bounty Hunter 
2010,Diary of a Wimpy Kid 
2010,Repo Men
2010,City Island 
2010,Greenberg 
2010,Kimjongilia 
2010,The Killing Jar 
2010,The Runaways 
2010,Hot Tub Time Machine
2010,How to Train Your Dragon 
2010,Chloe (2009 film)
2010,Waking Sleeping Beauty
2010,The Last Song 
2010,Clash of the Titans 
2010,Why Did I Get Married Too?
2010,Don McKay 
2010,The Greatest (2009 film)
2010,Care Bears
2010,Date Night
2010,Letters to God
2010,After.Life
2010,The Black Waters of Echo's Pond
2010,La Mission 
2010,When You're Strange
2010,Death at a Funeral 
2010,Kick-Ass 
2010,The City of Your Final Destination
2010,Exit Through the Gift Shop
2010,The Joneses
2010,The Perfect Game
2010,Oceans 
2010,The Back-up Plan
2010,The Losers 
2010,Behind the Burly Q
2010,Boogie Woogie 
2010,Breath Made Visible
2010,Paper Man (2009 film)
2010,You Don't Know Jack 
2010,Furry Vengeance
2010,A Nightmare on Elm Street 
2010,Freakonomics 
2010,The Good Heart
2010,Harry Brown 
2010,Please Give
2010,The Infidel 
2010,Sex & Drugs & Rock & Roll 
2010,The Trotsky
2010,Iron Man 2
2010,Babies 
2010,Casino Jack and the United States of Money
2010,The Lightkeepers
2010,Multiple Sarcasms
2010,Mother and Child (2009 film)
2010,OSS 117: Lost in Rio
2010,The Oath 
2010,Trash Humpers
2010,Barbie in A Mermaid Tale
2010,Metropia 
2010,Just Wright
2010,Letters to Juliet
2010,Robin Hood 
2010,Daddy Longlegs (2009 film)
2010,Here and There 
2010,Looking for Eric
2010,Princess Kaiulani 
2010,Touching Home
2010,MacGruber 
2010,Shrek Forever After
2010,Holy Rollers 
2010,John Rabe 
2010,Kites: The Remix
2010,Perrier's Bounty
2010,Racing Dreams
2010,Solitary Man 
2010,The 7 Adventures of Sinbad
2010,Sex and the City 2
2010,Prince of Persia: The Sands of Time 
2010,Father of My Children
2010,Tino Rodríguez
2010,Micmacs 
2010,Survival of the Dead
2010,The Special Relationship 
2010,Get Him to the Greek
2010,Killers 
2010,Marmaduke 
2010,Splice 
2010,Finding Bliss
2010,Gone with the Pope
2010,Living in Emergency
2010,Ondine 
2010,Rosencrantz and Guildenstern Are Undead
2010,Sleeping with Charlie Kaufman
2010,Dinosaur Train
2010,The A-Team 
2010,The Karate Kid 
2010,12th & Delaware
2010,Coco Chanel & Igor Stravinsky
2010,Joan Rivers: A Piece of Work
2010,The Lottery 
2010,Winter's Bone
2010,Jonah Hex 
2010,Toy Story 3
2010,45365
2010,8: The Mormon Proposition
2010,Le Amiche
2010,Cyrus (2010 comedy-drama film)
2010,I Am Love 
2010,The Killer Inside Me 
2010,Stonewall Uprising
2010,Knight and Day
2010,Grown Ups 
2010,Dogtooth 
2010,"I Was Born, But..."
2010,Restrepo 
2010,South of the Border (2009 film)
2010,Wild Grass
2010,The Twilight Saga: Eclipse
2010,Love Ranch
2010,The Last Airbender 
2010,Great Directors
2010,Only When I Dance
2010,Sesame Workshop
2010,Despicable Me 
2010,Predators 
2010,The Kids Are All Right 
2010,The Girl Who Played with Fire 
2010,REC 2
2010,StreetDance 3D
2010,Valhalla Rising 
2010,Winnebago Man
2010,The Sorcerer's Apprentice 
2010,Inception
2010,Fred: The Movie
2010,Kisses (2008 film)
2010,Standing Ovation 
2010,Ramona and Beezus
2010,Salt 
2010,Countdown to Zero
2010,Farewell (2009 film)
2010,Life During Wartime 
2010,Mugabe and the White African
2010,Spoken Word 
2010,Cats & Dogs: The Revenge of Kitty Galore
2010,Charlie St. Cloud 
2010,Dinner for Schmucks
2010,The Dry Land
2010,The Extra Man 
2010,Get Low 
2010,"Hugh Hefner: Playboy, Activist and Rebel"
2010,Smash His Camera
2010,What's the Matter with Kansas? 
2010,Flipped 
2010,The Other Guys
2010,Step Up 3D
2010,Brotherhood (2009 film)
2010,Cairo Time
2010,The Disappearance of Alice Creed
2010,Lebanon (2009 film)
2010,Middle Men 
2010,"Patrik, Age 1.5"
2010,Spring Fever (2009 film)
2010,Twelve 
2010,The Wildest Dream
2010,Strawberry Shortcake
2010,Eat Pray Love
2010,The Expendables 
2010,Scott Pilgrim vs. the World
2010,Animal Kingdom 
2010,Neshoba 
2010,The People I've Slept With
2010,Salt of this Sea
2010,La Soga
2010,Tales from Earthsea 
2010,Vampires Suck
2010,Lottery Ticket 
2010,Nanny McPhee and the Big Bang
2010,Piranha 3D
2010,The Switch 
2010,The Army of Crime
2010,Mao's Last Dancer 
2010,Soul Kitchen 
2010,The Tillman Story
2010,What If... 
2010,The Last Exorcism
2010,Takers
2010,Avatar (2009 film)
2010,Centurion 
2010,Make-out with Violence
2010,Mesrine (2008 film)
2010,The Milk of Sorrow
2010,The American 
2010,Going the Distance 
2010,Machete 
2010,Barbie: A Fashion Fairytale
2010,Resident Evil: Afterlife
2010,Repeaters
2010,Never Let Me Go 
2010,Alpha and Omega 
2010,Devil 
2010,Easy A
2010,The Town 
2010,Catfish 
2010,Jack Goes Boating
2010,Last Day of Summer (2009 film)
2010,Leaves of Grass 
2010,You Will Meet a Tall Dark Stranger
2010,Legend of the Guardians: The Owls of Ga'Hoole
2010,The Virginity Hit
2010,Wall Street: Money Never Sleeps
2010,You Again
2010,Like Dandelion Dust
2010,Norwegian Wood 
2010,Case 39
2010,Hatchet II
2010,Let Me In 
2010,The Social Network
2010,It's Kind of a Funny Story 
2010,Life as We Know It 
2010,My Soul to Take
2010,Secretariat 
2010,I Spit on Your Grave 
2010,Inside Job 
2010,It's a Wonderful Afterlife
2010,Nowhere Boy
2010,Stone 
2010,Tamara Drewe 
2010,Wild Target
2010,Jackass 3D
2010,Red 
2010,Carlos (miniseries)
2010,Conviction 
2010,Scooby-Doo! Curse of the Lake Monster
2010,Hereafter 
2010,Paranormal Activity 2
2010,Saw 3D
2010,The Girl Who Kicked the Hornets' Nest 
2010,Crayon 
2010,Due Date
2010,Fair Game 
2010,For Colored Girls
2010,Megamind
2010,Transformers 
2010,127 Hours
2010,Four Lions
2010,Guy and Madeline on a Park Bench
2010,Five Minarets in New York
2010,Care Bears: Share Bear Shines
2010,Morning Glory 
2010,Skyline 
2010,Unstoppable 
2010,Harry Potter and the Deathly Hallows – Part 1
2010,The Next Three Days
2010,Made in Dagenham
2010,Burlesque (2010 American film)
2010,Faster 
2010,Love & Other Drugs
2010,Tangled
2010,The Nutcracker in 3D
2010,The King's Speech
2010,Black Swan 
2010,I Love You Phillip Morris
2010,The Warrior's Way
2010,Night Catches Us
2010,Curious George: A Very Monkey Christmas
2010,The Chronicles of Narnia: The Voyage of the Dawn Treader
2010,The Tourist 
2010,Frankie & Alice
2010,The Tempest 
2010,The Fighter
2010,How Do You Know
2010,Tron: Legacy
2010,Yogi Bear 
2010,Casino Jack
2010,Rabbit Hole 
2010,Little Fockers
2010,True Grit 
2010,Somewhere 
2010,Country Strong
2010,Gulliver's Travels 
2010,The Illusionist 
2010,Another Year 
2010,Biutiful
2010,Blue Valentine 
2011,"If I Want to Whistle, I Whistle"
2011,Phil Ochs: There but for Fortune
2011,Season of the Witch 
2011,The Time That Remains
2011,Barney's Version 
2011,The Dilemma
2011,The Green Hornet 
2011,No Strings Attached 
2011,Open Season 3
2011,The Mechanic 
2011,The Rite 
2011,Cold Weather
2011,The Other Woman (2009 film)
2011,The Roommate
2011,Sanctum 
2011,Waiting for Forever
2011,Carancho
2011,Carbon Nation
2011,Cedar Rapids 
2011,The Eagle 
2011,Gnomeo & Juliet
2011,Just Go with It
2011,Justin Bieber: Never Say Never
2011,Mooz-lum
2011,The Sunset Limited 
2011,"Big Mommas: Like Father, Like Son"
2011,I Am Number Four 
2011,Unknown 
2011,Drive Angry
2011,Hall Pass
2011,The Adjustment Bureau
2011,Beastly 
2011,Rango 
2011,Take Me Home Tonight 
2011,Battle: Los Angeles
2011,Jane Eyre 
2011,Mars Needs Moms
2011,Red Riding Hood 
2011,Limitless 
2011,The Lincoln Lawyer 
2011,Paul 
2011,Win Win 
2011,Diary of a Wimpy Kid: Rodrick Rules 
2011,Sucker Punch 
2011,Insidious 
2011,Hop 
2011,Source Code
2011,Super (2010 American film)
2011,Trust (2010 film)
2011,Wrecked 
2011,Arthur 
2011,Hanna 
2011,Henry's Crime
2011,Soul Surfer 
2011,Your Highness
2011,Atlas Shrugged: Part I
2011,The Conspirator
2011,Rio 
2011,Scream 4
2011,African Cats
2011,Madea's Big Happy Family 
2011,POM Wonderful Presents: The Greatest Movie Ever Sold
2011,Water for Elephants 
2011,Cinema Verite 
2011,Dylan Dog: Dead of Night
2011,Fast Five
2011,Hoodwinked Too! Hood vs. Evil
2011,Prom 
2011,The Beaver 
2011,Hobo with a Shotgun
2011,Jumping the Broom
2011,Something Borrowed 
2011,Thor 
2011,Bridesmaids 
2011,Priest 
2011,Departures 
2011,Midnight in Paris
2011,Pirates of the Caribbean: On Stranger Tides
2011,Too Big to Fail 
2011,Kung Fu Panda 2
2011,The Hangover Part II
2011,The Tree of Life 
2011,Beautiful Boy (2010 film)
2011,Beginners
2011,Submarine (2010 film)
2011,X-Men: First Class
2011,The Lion of Judah
2011,Judy Moody and the Not Bummer Summer
2011,Road to Nowhere 
2011,Super 8 
2011,The Trip (2010 film)
2011,The Art of Getting By
2011,Buck 
2011,Green Lantern 
2011,Mr. Popper's Penguins 
2011,A Better Life
2011,Bad Teacher
2011,Cars 2
2011,Conan O'Brien Can't Stop
2011,Transformers: Dark of the Moon
2011,Larry Crowne
2011,Monte Carlo 
2011,The Perfect Host
2011,Septien
2011,Rapt 
2011,"Beats, Rhymes & Life: The Travels of A Tribe Called Quest"
2011,Horrible Bosses
2011,Project Nim 
2011,Zookeeper 
2011,Harry Potter and the Deathly Hallows – Part 2
2011,Winnie the Pooh 
2011,Another Earth
2011,Captain America: The First Avenger
2011,Friends with Benefits 
2011,Attack the Block
2011,Cowboys & Aliens
2011,"Crazy, Stupid, Love"
2011,The Devil's Double
2011,The Guard 
2011,The Smurfs 
2011,Bellflower 
2011,The Change-Up
2011,Phineas and Ferb the Movie: Across the 2nd Dimension
2011,Rise of the Planet of the Apes
2011,The Help 
2011,30 Minutes or Less
2011,Final Destination 5
2011,Glee: The 3D Concert Movie
2011,The Idiotmaker's Gravity Tour
2011,Conan the Barbarian 
2011,Flypaper 
2011,Fright Night 
2011,One Day 
2011,Spy Kids: All the Time in the World
2011,Colombiana
2011,Higher Ground 
2011,Bol 
2011,Apollo 18 
2011,Seven Days in Utopia
2011,Shark Night
2011,Bucky Larson: Born to Be a Star
2011,Contagion 
2011,Warrior 
2011,Drive 
2011,I Don't Know How She Does It
2011,The Lion King
2011,Restless 
2011,Straw Dogs 
2011,Setup 
2011,Abduction 
2011,Dolphin Tale
2011,Killer Elite 
2011,Moneyball 
2011,50/50 
2011,Courageous 
2011,Dream House 
2011,Margaret 
2011,Take Shelter
2011,What's Your Number?
2011,George Harrison: Living in the Material World
2011,The Ides of March 
2011,Real Steel
2011,The Way (2010 film)
2011,The Big Year
2011,Footloose 
2011,The Skin I Live In
2011,The Thing 
2011,Johnny English Reborn
2011,Margin Call 
2011,Paranormal Activity 3
2011,The Three Musketeers 
2011,Martha Marcy May Marlene
2011,Anonymous 
2011,In Time
2011,Like Crazy 
2011,October Baby
2011,Puss in Boots 
2011,The Rum Diary 
2011,Tower Heist
2011,A Very Harold & Kumar 3D Christmas
2011,Immortals 
2011,J. Edgar
2011,Jack and Jill 
2011,Melancholia 
2011,The Descendants
2011,Happy Feet Two
2011,The Twilight Saga: Breaking Dawn – Part 1
2011,A Dangerous Method
2011,Arthur Christmas
2011,Hugo 
2011,The Muppets 
2011,My Week with Marilyn
2011,The Artist 
2011,Shame 
2011,Tinker Tailor Soldier Spy 
2011,Catch .44
2011,New Year's Eve 
2011,The Sitter
2011,We Need to Talk About Kevin 
2011,Young Adult 
2011,Alvin and the Chipmunks: Chipwrecked
2011,Carnage 
2011,Mission: Impossible – Ghost Protocol
2011,Sherlock Holmes: A Game of Shadows
2011,The Adventures of Tintin 
2011,The Girl with the Dragon Tattoo 
2011,In the Land of Blood and Honey
2011,We Bought a Zoo
2011,The Darkest Hour 
2011,Extremely Loud and Incredibly Close 
2011,War Horse 
2011,Pariah 
2011,The Iron Lady 
2011,A Separation
2012,The Devil Inside 
2012,Beneath the Darkness
2012,Norwegian Wood 
2012,Contraband 
2012,Joyful Noise 
2012,Beauty and the Beast (1991 film)
2012,Albatross (2011 film)
2012,The Divide (2011 film)
2012,Don't Go in the Woods (2010 film)
2012,Sing Your Song
2012,Haywire (2011 film)
2012,Red Tails
2012,Underworld: Awakening
2012,Coriolanus 
2012,The Flowers of War
2012,Fullmetal Alchemist: The Sacred Star of Milos
2012,W.E.
2012,The Grey 
2012,Man on a Ledge
2012,One for the Money 
2012,Amador 
2012,Declaration of War 
2012,"Lula, Son of Brazil"
2012,The Wicker Tree
2012,Big Miracle
2012,Chronicle 
2012,The Woman in Black 
2012,Journey 2: The Mysterious Island
2012,Safe House 
2012,The Vow 
2012,Star Wars: Episode I – The Phantom Menace
2012,Exit Strategy 
2012,Rampart 
2012,Arrietty
2012,Ghost Rider: Spirit of Vengeance
2012,This Means War 
2012,Act of Valor
2012,Gone 
2012,Good Deeds
2012,Wanderlust 
2012,This Is Not a Film
2012,The Lorax 
2012,Project X 
2012,Being Flynn
2012,Tim and Eric's Billion Dollar Movie
2012,John Carter 
2012,Silent House (2011 film)
2012,A Thousand Words 
2012,Attenberg
2012,Marie Losier
2012,Footnote 
2012,Friends with Kids
2012,Jiro Dreams of Sushi
2012,Salmon Fishing in the Yemen
2012,Game Change 
2012,Gerhard Richter Painting
2012,21 Jump Street 
2012,Casa de Mi Padre
2012,"Jeff, Who Lives at Home"
2012,The Hunger Games 
2012,The Raid (2011 film)
2012,A Royal Affair
2012,Mirror Mirror 
2012,Wrath of the Titans
2012,Goon 
2012,Titanic (1997 film)
2012,American Reunion
2012,Comic-Con Episode IV: A Fan's Hope
2012,Damsels in Distress 
2012,Keyhole 
2012,First Run Features
2012,We Have a Pope 
2012,The Cabin in the Woods
2012,Detention (2011 film)
2012,Lockout 
2012,The Three Stooges 
2012,Monsieur Lazhar
2012,Chimpanzee 
2012,The Lucky One 
2012,Think Like a Man
2012,Darling Companion
2012,MPI Media Group
2012,Jesus Henry Christ
2012,Marley 
2012,Payback 
2012,The Five-Year Engagement
2012,The Pirates! In an Adventure with Scientists!
2012,The Raven 
2012,Safe 
2012,Headhunters 
2012,Sound of My Voice
2012,The Avengers 
2012,The Best Exotic Marigold Hotel
2012,First Position
2012,Dark Shadows 
2012,Where Do We Go Now?
2012,The Dictator 
2012,Rust and Bone
2012,Battleship 
2012,What to Expect When You're Expecting 
2012,Beyond the Black Rainbow
2012,Crooked Arrows
2012,Entrance 
2012,Fury 
2012,Hysteria (2011 film)
2012,Lovely Molly
2012,Mansome
2012,Polisse
2012,Virginia (2010 film)
2012,Chernobyl Diaries
2012,Men in Black 3
2012,Moonrise Kingdom
2012,Hemingway & Gellhorn
2012,5 Broken Cameras
2012,Snow White and the Huntsman
2012,Piranha 3DD
2012,Madagascar 3: Europe's Most Wanted
2012,Prometheus 
2012,Lola Versus
2012,Safety Not Guaranteed
2012,Rock of Ages 
2012,That's My Boy 
2012,The Woman in the Fifth
2012,Your Sister's Sister
2012,Kumaré
